Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
1200966,Airline B,415,Airport 1,Airport 2,0,3,4,Type D,0.869991,6.666667,3.470355,0.769033,1
9442568,Airline B,458,Airport 4,Airport 3,8,1,9,Type D,0.008679,19.0,2.577549,0.505303,0
2152291,Airline D,615,Airport 2,Airport 4,10,4,6,Type D,0.710486,8.0,4.486984,0.457938,0
3879505,Airline A,557,Airport 1,Airport 2,18,4,12,Type A,0.394512,7.111111,2.179254,0.179036,0
5439564,Airline A,486,Airport 1,Airport 2,1,7,2,Type A,0.308397,47.11111,2.040027,0.949292,1
2873456,Airline A,537,Airport 1,Airport 2,22,4,7,Type A,0.112138,20.44444,0.973876,0.050191,1
2633707,Airline E,373,Airport 5,Airport 2,10,4,3,Type C,0.896591,58.0,2.117291,0.267444,1
4756482,Airline B,680,Airport 2,Airport 4,2,5,9,Type D,0.912248,14.0,3.534011,0.519916,1
7866082,Airline E,378,Airport 4,Airport 4,16,2,6,Type D,0.061417,71.0,1.855312,0.971598,1
1121550,Airline C,520,Airport 5,Airport 2,9,2,8,Type C,0.521815,5.333333,2.669873,0.785973,0
5069491,Airline A,612,Airport 1,Airport 2,2,6,1,Type A,0.252574,24.88889,1.816282,0.414755,0
8351146,Airline E,526,Airport 1,Airport 3,21,5,2,Type B,0.758688,20.0,2.188792,0.713948,0
5109560,Airline A,494,Airport 3,Airport 2,2,7,6,Type D,0.665391,50.0,3.965198,0.931369,1
9862961,Airline A,612,Airport 1,Airport 2,20,2,3,Type A,0.397131,14.22222,0.490697,0.606244,1
3144077,Airline A,562,Airport 1,Airport 2,6,7,1,Type A,0.21696,50.66667,1.995141,0.519683,1
9315244,Airline A,451,Airport 5,Airport 2,1,7,6,Type E,0.831221,24.0,0.72605,0.552993,1
8466615,Airline E,654,Airport 2,Airport 3,0,4,5,Type B,0.674252,36.0,4.689198,0.31153,0
8599061,Airline D,425,Airport 5,Airport 2,6,2,9,Type C,0.00682,65.0,1.570188,0.907349,1
8797137,Airline E,559,Airport 1,Airport 2,10,6,5,Type C,0.810296,26.0,2.607085,0.705484,1
8816182,Airline A,460,Airport 1,Airport 2,22,2,1,Type D,0.590768,11.0,0.455435,0.589092,1
7242701,Airline A,397,Airport 3,Airport 2,5,1,1,Type E,0.424714,6.666667,2.912934,0.969475,1
3858703,Airline B,515,Airport 3,Airport 4,22,3,11,Type B,0.583918,11.0,4.560889,0.297706,0
428722,Airline E,438,Airport 3,Airport 2,3,1,1,Type A,0.619712,3.0,0.786172,0.283135,1
386006,Airline D,510,Airport 2,Airport 5,18,1,7,Type A,0.640035,1.0,1.606535,0.242138,0
5187008,Airline A,576,Airport 1,Airport 2,20,4,6,Type A,1.067045,23.11111,1.097897,0.834498,1
7161851,Airline A,588,Airport 4,Airport 5,18,4,5,Type C,0.178648,49.0,1.575265,0.797286,1
7189341,Airline A,638,Airport 4,Airport 5,13,6,4,Type C,0.623093,0.666667,4.718897,0.597114,0
7179457,Airline A,397,Airport 4,Airport 4,2,4,11,Type C,0.187993,25.0,1.887501,0.651984,1
583576,Airline E,524,Airport 3,Airport 2,3,1,11,Type C,0.209957,13.0,3.49031,0.348961,1
2762865,Airline E,358,Airport 1,Airport 5,7,5,8,Type C,0.669258,66.0,1.119584,0.039758,1
818421,Airline B,500,Airport 3,Airport 2,17,4,11,Type E,0.915954,4.0,1.09853,0.253636,1
8575850,Airline D,344,Airport 4,Airport 3,3,4,8,Type D,0.159044,24.0,0.879247,0.584303,1
1205877,Airline B,711,Airport 3,Airport 3,10,1,5,Type B,0.962466,106.0,2.174061,0.812933,1
7854501,Airline C,629,Airport 4,Airport 3,15,3,4,Type C,0.319372,8.0,2.864291,0.777195,0
9322325,Airline A,345,Airport 5,Airport 5,2,3,2,Type D,0.391314,40.0,0.053741,0.179487,1
9164165,Airline A,437,Airport 1,Airport 3,6,2,7,Type A,0.153681,64.0,4.164617,0.051446,1
5422328,Airline A,572,Airport 5,Airport 4,1,6,5,Type E,0.615836,4.0,2.563769,0.85056,0
6982872,Airline A,501,Airport 1,Airport 2,0,4,9,Type A,0.54227,43.55556,0.168233,0.442475,1
2583631,Airline A,525,Airport 2,Airport 2,5,5,9,Type C,0.476091,4.0,0.515996,0.094226,1
4119847,Airline B,585,Airport 3,Airport 2,18,2,11,Type C,0.622976,11.0,1.288217,0.564049,0
7513639,Airline E,700,Airport 5,Airport 2,6,6,11,Type D,0.583497,29.0,2.496461,0.363336,0
932147,Airline E,386,Airport 4,Airport 2,23,5,10,Type C,0.374263,64.0,4.301198,0.202494,1
881860,Airline B,479,Airport 4,Airport 2,4,5,11,Type D,0.884114,4.0,4.514827,0.595168,1
7986982,Airline A,320,Airport 3,Airport 2,20,4,8,Type C,0.667661,39.0,4.16164,0.363392,1
1794393,Airline B,494,Airport 4,Airport 2,17,1,1,Type A,0.205406,9.0,1.642817,0.166788,0
2039013,Airline B,664,Airport 5,Airport 3,23,1,12,Type A,0.319903,49.0,1.732789,0.700086,1
7918960,Airline B,547,Airport 4,Airport 2,12,1,3,Type B,0.787878,22.66667,4.937292,0.836808,1
3965837,Airline C,577,Airport 5,Airport 4,0,3,2,Type C,0.104525,22.0,3.606403,0.273743,0
6824072,Airline E,518,Airport 2,Airport 5,9,1,4,Type C,0.750232,31.0,1.52476,0.186425,0
3041761,Airline D,428,Airport 5,Airport 5,8,6,2,Type D,0.358842,62.0,1.645401,0.075252,1
4654634,Airline D,346,Airport 1,Airport 4,16,4,12,Type D,0.551691,14.0,2.173222,0.527902,1
2850327,Airline C,645,Airport 1,Airport 2,0,3,11,Type C,0.280558,28.66667,3.309033,0.831294,0
4668452,Airline B,455,Airport 1,Airport 2,0,6,8,Type B,0.986457,5.0,4.489896,0.25079,1
6111498,Airline C,481,Airport 3,Airport 3,6,1,1,Type C,0.90584,36.0,0.991536,0.460638,1
3493962,Airline C,303,Airport 3,Airport 5,3,6,4,Type D,0.92845,41.0,0.422017,0.160803,1
1983448,Airline A,435,Airport 1,Airport 2,22,5,5,Type A,0.284776,15.11111,1.01438,0.454726,1
715815,Airline E,513,Airport 5,Airport 2,20,4,10,Type D,0.84169,47.0,1.227277,0.015445,1
5004569,Airline A,534,Airport 1,Airport 2,11,4,4,Type A,0.635397,21.33333,1.440082,1.02457,0
3797594,Airline B,660,Airport 2,Airport 3,15,6,8,Type E,0.707859,54.66667,3.496074,0.676572,1
9759512,Airline A,474,Airport 1,Airport 2,13,2,2,Type A,0.317504,2.666667,0.77684,0.374415,1
7299647,Airline D,489,Airport 5,Airport 3,22,4,9,Type B,0.711985,2.666667,3.427256,0.881198,0
573490,Airline A,652,Airport 1,Airport 2,9,5,2,Type A,1.014267,48.88889,0.857868,0.205796,1
131561,Airline D,617,Airport 3,Airport 2,13,4,2,Type C,0.267481,55.0,3.374841,0.078734,1
5524534,Airline D,359,Airport 5,Airport 3,6,2,2,Type D,0.23336,12.66667,3.165304,0.942622,1
507428,Airline C,644,Airport 4,Airport 2,3,4,12,Type E,0.104415,99.0,1.590799,0.309017,1
3470425,Airline E,339,Airport 2,Airport 2,1,7,10,Type B,0.266807,22.66667,3.178614,0.935973,1
6859472,Airline B,575,Airport 3,Airport 4,17,2,3,Type E,0.832716,22.0,1.682275,0.980043,1
97276,Airline D,518,Airport 2,Airport 5,15,7,10,Type E,0.2788,6.0,1.646439,0.753429,0
812553,Airline B,462,Airport 2,Airport 2,8,7,11,Type E,0.621144,17.0,1.728226,0.105484,0
3582021,Airline A,455,Airport 4,Airport 2,4,4,10,Type A,0.479591,78.66667,3.933724,0.852229,1
221497,Airline B,252,Airport 3,Airport 2,8,6,8,Type C,0.288579,13.0,1.225894,0.147879,1
695530,Airline A,515,Airport 3,Airport 2,7,3,7,Type D,0.510359,62.66667,3.609937,0.692198,1
537049,Airline C,503,Airport 1,Airport 4,23,7,10,Type D,0.167962,47.0,4.703103,0.500407,1
67268,Airline D,650,Airport 5,Airport 5,19,6,4,Type D,0.639578,17.0,1.752145,0.707725,0
9551860,Airline A,472,Airport 5,Airport 3,15,4,7,Type E,0.115663,23.0,0.14756,0.76499,1
2038120,Airline B,447,Airport 1,Airport 2,19,1,11,Type C,0.730981,28.0,0.12303,0.803665,1
6948936,Airline D,448,Airport 5,Airport 5,17,1,8,Type B,0.177713,32.0,0.697514,0.83498,1
3580026,Airline C,416,Airport 2,Airport 5,3,3,6,Type D,0.998159,2.0,0.550224,0.847225,1
367184,Airline D,454,Airport 5,Airport 2,15,7,6,Type C,0.823673,81.0,3.740426,0.412574,1
9585715,Airline A,396,Airport 5,Airport 3,3,4,3,Type C,0.34384,27.0,1.474254,0.889228,1
8075678,Airline C,561,Airport 1,Airport 2,5,5,5,Type A,0.426205,53.33333,3.462549,0.71958,1
5237637,Airline B,539,Airport 4,Airport 2,2,7,10,Type D,0.259191,29.0,0.412277,0.838971,1
6060805,Airline C,354,Airport 5,Airport 2,17,4,2,Type E,0.767115,16.0,1.478701,0.989191,1
1708107,Airline A,509,Airport 1,Airport 2,14,1,12,Type A,0.480727,22.22222,0.785366,0.130967,1
1613103,Airline E,611,Airport 4,Airport 5,7,2,5,Type C,0.755186,53.0,1.384403,0.37058,1
778783,Airline C,605,Airport 1,Airport 2,17,3,5,Type B,0.018402,11.0,1.153589,0.806547,0
4467332,Airline C,396,Airport 4,Airport 2,23,2,7,Type A,0.135621,94.0,3.08958,0.086303,1
3401695,Airline D,633,Airport 1,Airport 2,22,5,4,Type C,0.364974,12.0,3.513364,0.540781,0
3173120,Airline B,447,Airport 2,Airport 2,2,4,11,Type C,0.108909,93.0,0.742327,0.858398,1
1302021,Airline A,502,Airport 1,Airport 2,5,5,6,Type A,0.701128,56.0,1.852865,0.021365,1
8248729,Airline A,464,Airport 1,Airport 2,21,2,9,Type A,0.150832,38.22222,0.625114,1.056959,1
6558628,Airline A,379,Airport 2,Airport 2,20,4,4,Type B,0.859763,18.0,1.414613,0.978145,1
2086052,Airline A,422,Airport 1,Airport 2,23,7,11,Type A,0.861308,23.11111,2.072021,0.362566,1
8881178,Airline A,624,Airport 1,Airport 2,14,6,6,Type A,0.316256,32.0,2.452915,0.86264,0
4862900,Airline E,627,Airport 1,Airport 5,11,6,12,Type E,0.483792,23.0,4.323782,0.127176,0
6174512,Airline A,568,Airport 5,Airport 2,4,7,9,Type E,0.451813,40.0,0.938814,0.772864,1
6875565,Airline B,477,Airport 5,Airport 3,6,5,10,Type A,0.724865,46.0,4.996338,0.481522,1
7827036,Airline A,680,Airport 1,Airport 2,21,6,12,Type A,0.501509,18.66667,1.880389,0.967807,0
4224638,Airline A,598,Airport 1,Airport 2,14,6,1,Type A,0.132935,20.44444,1.476672,0.239182,0
2427380,Airline D,488,Airport 3,Airport 5,6,1,8,Type A,0.273736,4.0,4.774207,0.672658,1
1210241,Airline D,304,Airport 5,Airport 2,12,6,1,Type D,0.466196,5.333333,4.086902,0.786119,1
1596532,Airline B,586,Airport 3,Airport 3,2,1,4,Type E,0.974492,70.0,3.458715,0.202492,1
7253714,Airline C,624,Airport 1,Airport 5,22,3,3,Type D,0.881159,36.66667,4.191986,0.818287,1
1804066,Airline E,542,Airport 3,Airport 2,12,1,4,Type E,0.181406,0.0,2.127333,0.957986,0
791645,Airline C,308,Airport 2,Airport 4,2,1,7,Type A,0.723276,40.66667,3.422192,0.616079,1
4377463,Airline C,519,Airport 1,Airport 2,1,2,9,Type B,0.936825,0.0,0.9529,0.78485,1
9108431,Airline B,717,Airport 4,Airport 2,22,1,9,Type A,0.008793,12.0,5.140003,0.532584,0
4438602,Airline C,484,Airport 5,Airport 2,3,1,10,Type D,0.720946,1.333333,2.944909,0.598103,0
4320504,Airline A,696,Airport 5,Airport 2,16,2,1,Type E,0.459333,104.0,4.271186,0.013352,1
50418,Airline D,570,Airport 3,Airport 2,5,1,10,Type D,0.680236,107.0,2.036699,0.524287,1
5871622,Airline A,504,Airport 1,Airport 2,10,6,1,Type D,0.605589,18.66667,3.792944,0.575564,0
6868638,Airline A,640,Airport 1,Airport 2,5,7,9,Type A,1.084665,12.44444,0.968462,0.753803,1
1971236,Airline D,439,Airport 1,Airport 5,21,1,4,Type D,0.288815,21.0,2.950025,0.169391,0
5140046,Airline C,376,Airport 5,Airport 3,1,3,12,Type B,0.786143,43.0,3.890674,0.241374,1
8790068,Airline E,378,Airport 1,Airport 4,16,1,3,Type E,0.23464,7.0,0.58237,0.756005,1
8087833,Airline A,520,Airport 1,Airport 2,2,1,9,Type A,0.535608,15.11111,0.891965,0.188594,1
8148933,Airline C,544,Airport 3,Airport 3,11,3,5,Type B,0.975381,40.0,2.724685,0.416026,1
3622631,Airline A,431,Airport 2,Airport 4,13,7,12,Type A,0.766136,15.0,1.669989,0.25049,0
5224736,Airline D,621,Airport 1,Airport 2,1,2,6,Type E,0.315821,0.0,1.745836,0.545184,0
6832813,Airline C,508,Airport 2,Airport 4,21,6,1,Type A,0.619369,21.0,1.40832,0.986871,0
7926191,Airline A,582,Airport 5,Airport 2,21,7,1,Type E,0.049692,40.0,1.338959,0.852038,1
8359504,Airline E,481,Airport 3,Airport 2,9,6,10,Type C,0.71839,1.0,4.618446,0.368612,0
2961453,Airline A,323,Airport 1,Airport 2,9,5,8,Type A,0.670094,20.44444,1.750424,1.033463,1
6808560,Airline E,471,Airport 3,Airport 4,20,6,11,Type D,0.469673,17.0,0.149998,0.898295,1
2413598,Airline B,522,Airport 1,Airport 5,8,2,8,Type A,0.690876,8.0,3.931166,0.160528,0
9265349,Airline D,443,Airport 1,Airport 3,20,2,7,Type D,0.398459,20.0,2.659699,0.829271,0
1677584,Airline D,493,Airport 2,Airport 4,12,7,11,Type A,0.026156,5.0,3.79055,0.297608,0
4806895,Airline A,523,Airport 1,Airport 2,9,1,9,Type A,0.541027,8.888889,1.093346,0.611779,0
3819739,Airline C,446,Airport 1,Airport 5,5,3,1,Type C,0.902129,45.0,0.20641,0.005098,1
591473,Airline C,473,Airport 2,Airport 3,10,2,2,Type C,0.856615,12.0,3.408725,0.99859,1
4076963,Airline A,405,Airport 2,Airport 4,13,7,12,Type B,0.022221,14.0,4.370217,0.241733,1
1039655,Airline A,622,Airport 1,Airport 2,16,7,5,Type A,0.736307,16.0,1.845345,0.769269,0
3391043,Airline A,356,Airport 1,Airport 4,19,5,4,Type D,0.741194,10.0,1.797809,0.293307,1
6061618,Airline A,585,Airport 1,Airport 2,1,3,4,Type A,0.394244,7.111111,2.010205,0.100638,0
3286960,Airline A,363,Airport 5,Airport 3,9,7,8,Type C,0.476664,76.0,2.476043,0.42531,1
8121490,Airline D,651,Airport 5,Airport 5,2,7,8,Type D,0.991857,41.0,0.99722,0.613719,1
912912,Airline A,557,Airport 1,Airport 2,6,7,11,Type A,0.676343,10.66667,1.049716,0.101,1
993046,Airline B,462,Airport 1,Airport 4,6,4,7,Type C,0.351075,36.0,1.112812,0.518406,0
5594993,Airline E,594,Airport 3,Airport 4,0,7,1,Type A,0.627489,101.0,0.024883,0.514864,1
7029778,Airline A,608,Airport 1,Airport 2,7,7,10,Type A,0.280022,1.777778,0.816989,0.707226,1
3049123,Airline E,557,Airport 2,Airport 3,22,3,4,Type B,0.199252,9.0,1.247607,0.244646,0
8251475,Airline D,547,Airport 1,Airport 5,0,2,1,Type D,0.924925,6.0,0.021685,0.020641,1
4000707,Airline E,522,Airport 4,Airport 5,7,3,11,Type E,0.2392,61.0,4.119627,0.324858,1
5139571,Airline A,641,Airport 2,Airport 2,13,3,5,Type C,0.310789,5.0,0.584925,0.398581,1
6092172,Airline D,497,Airport 4,Airport 4,13,4,3,Type A,0.543777,11.0,2.245295,0.635741,0
8074663,Airline B,512,Airport 4,Airport 4,1,4,3,Type C,0.899693,23.0,2.089416,0.930172,1
7822091,Airline C,586,Airport 5,Airport 2,7,1,4,Type E,0.781449,29.0,0.907041,0.203386,1
8378528,Airline A,468,Airport 1,Airport 2,18,2,2,Type A,0.143784,29.03704,2.417171,0.77325,0
4167943,Airline D,610,Airport 4,Airport 2,9,7,7,Type D,0.69303,15.0,3.018668,0.097401,0
3329341,Airline A,589,Airport 1,Airport 2,6,1,12,Type A,0.604061,19.55556,2.033783,0.214449,0
2112710,Airline C,784,Airport 5,Airport 5,12,7,4,Type C,0.475553,100.0,2.680703,0.509135,1
264562,Airline A,487,Airport 1,Airport 2,21,7,5,Type A,0.791558,8.888889,1.80703,0.796925,1
220237,Airline D,559,Airport 2,Airport 2,20,4,12,Type E,0.196232,5.333333,5.048896,0.858569,0
7864904,Airline D,546,Airport 4,Airport 3,14,7,2,Type B,0.981489,37.0,1.742027,0.743903,1
5789246,Airline A,581,Airport 1,Airport 3,10,7,6,Type C,0.645307,44.0,2.521319,0.015353,1
7951732,Airline E,492,Airport 3,Airport 2,13,3,9,Type C,0.365656,10.66667,2.572684,0.683931,0
3302391,Airline B,546,Airport 1,Airport 5,10,4,8,Type A,0.600202,4.666667,4.959974,0.824658,0
53727,Airline C,514,Airport 4,Airport 5,1,5,8,Type C,0.216471,45.0,1.365496,0.525533,1
7596582,Airline D,586,Airport 5,Airport 2,1,3,2,Type B,0.633842,22.0,3.376538,0.965599,1
9690140,Airline D,307,Airport 5,Airport 4,11,1,4,Type A,0.028217,62.0,0.691148,0.004312,1
7781044,Airline B,476,Airport 4,Airport 5,14,3,8,Type C,0.341182,36.66667,4.635368,0.818658,0
7497485,Airline E,712,Airport 2,Airport 2,16,5,11,Type C,0.747517,6.0,2.95191,0.33482,0
3460611,Airline A,654,Airport 1,Airport 2,13,4,1,Type A,0.907978,47.11111,2.148529,0.731756,1
7464476,Airline A,530,Airport 1,Airport 2,15,2,8,Type A,0.352919,2.962963,2.438104,0.780167,0
2178475,Airline A,559,Airport 5,Airport 2,7,7,3,Type E,0.539409,59.0,2.78555,0.306249,1
9547394,Airline E,551,Airport 4,Airport 2,23,6,8,Type E,0.528493,29.33333,3.410036,0.995424,0
723038,Airline C,563,Airport 2,Airport 2,16,2,6,Type E,0.421456,25.0,3.693603,0.10325,0
6727051,Airline D,412,Airport 5,Airport 5,4,2,7,Type D,0.228433,30.0,2.302404,0.157029,1
4243363,Airline B,433,Airport 2,Airport 4,11,7,2,Type E,0.703228,3.0,2.174191,0.892192,0
3142772,Airline A,434,Airport 1,Airport 2,5,4,1,Type A,0.352362,0.888889,0.465471,0.134077,1
9208290,Airline A,455,Airport 1,Airport 2,17,2,6,Type A,1.011026,10.66667,0.959786,0.428947,1
9652053,Airline B,657,Airport 3,Airport 5,4,5,12,Type D,0.528501,34.0,4.953785,0.733142,0
190736,Airline B,383,Airport 1,Airport 3,5,7,3,Type E,0.870478,18.0,1.349308,0.791492,1
8802137,Airline A,696,Airport 1,Airport 2,8,4,4,Type A,0.390743,6.222222,2.106102,1.074003,0
814478,Airline A,540,Airport 3,Airport 2,14,2,9,Type A,0.807079,53.0,0.296737,0.789574,1
9050179,Airline A,383,Airport 3,Airport 3,9,7,3,Type A,0.113664,4.666667,2.337344,0.844532,1
4577883,Airline E,443,Airport 5,Airport 4,16,6,2,Type C,0.76683,50.0,0.292051,0.949376,1
5625373,Airline D,543,Airport 5,Airport 3,18,1,2,Type B,0.386946,12.0,2.579,0.553688,0
7114192,Airline C,370,Airport 2,Airport 5,11,4,2,Type C,0.46999,18.0,0.137762,0.343433,1
1395895,Airline C,465,Airport 5,Airport 4,8,4,6,Type C,0.166807,6.0,3.066474,0.761613,0
2557296,Airline C,386,Airport 4,Airport 4,14,3,2,Type D,0.018628,69.0,2.932545,0.163542,1
1407592,Airline A,563,Airport 5,Airport 3,13,7,11,Type A,0.666197,2.0,3.989216,0.068232,0
7846362,Airline D,387,Airport 4,Airport 5,0,2,7,Type A,0.587718,2.666667,2.916431,0.785331,1
3234523,Airline E,349,Airport 5,Airport 2,16,1,7,Type E,0.622428,20.0,4.629996,0.950671,1
8329109,Airline A,646,Airport 1,Airport 2,0,7,7,Type A,0.355002,49.77778,2.157762,0.497753,1
3468493,Airline B,469,Airport 4,Airport 2,22,6,2,Type C,0.239277,3.0,0.663283,0.161133,1
7092114,Airline C,460,Airport 1,Airport 3,20,5,7,Type B,0.830296,39.0,1.327366,0.497021,1
7126426,Airline D,547,Airport 4,Airport 2,21,4,10,Type A,0.761253,40.0,0.131153,0.393318,1
301061,Airline A,497,Airport 2,Airport 3,12,5,8,Type B,0.33679,26.0,1.93067,0.372474,0
7294713,Airline D,417,Airport 4,Airport 4,7,5,8,Type D,0.637806,13.33333,2.547681,0.628081,1
5522312,Airline D,438,Airport 5,Airport 2,12,5,2,Type E,0.82815,11.0,4.729731,0.174736,1
2161814,Airline A,571,Airport 5,Airport 4,15,3,5,Type B,0.888829,12.0,2.611337,0.380482,1
657887,Airline C,403,Airport 2,Airport 2,1,7,6,Type A,0.005806,22.0,3.90514,0.868677,1
7459425,Airline A,496,Airport 1,Airport 2,12,5,9,Type A,0.913462,1.777778,0.67006,0.820873,1
6146575,Airline A,666,Airport 1,Airport 2,17,2,6,Type A,0.450392,23.11111,0.582896,0.062537,1
6055128,Airline A,470,Airport 1,Airport 2,2,2,10,Type D,0.718378,9.0,4.054181,0.513904,0
8261296,Airline E,623,Airport 2,Airport 2,12,1,6,Type B,0.371401,18.0,1.437126,0.091295,0
9609198,Airline C,399,Airport 4,Airport 4,18,1,10,Type A,0.606249,16.0,4.356676,0.957496,1
2917235,Airline A,518,Airport 4,Airport 3,12,6,10,Type B,0.646782,65.0,0.849249,0.244641,1
342085,Airline E,624,Airport 1,Airport 5,18,5,6,Type C,0.404993,16.66667,4.457933,0.932621,0
8556485,Airline E,442,Airport 5,Airport 2,3,5,9,Type C,0.512785,4.666667,3.864238,0.834008,0
8860487,Airline A,691,Airport 1,Airport 2,18,3,10,Type A,0.826313,1.777778,1.528052,0.620285,1
7603812,Airline A,494,Airport 1,Airport 2,17,7,7,Type A,0.576305,25.77778,2.125552,0.378343,0
8682603,Airline A,383,Airport 1,Airport 2,5,5,1,Type A,0.11398,20.44444,0.826775,0.96519,1
7693490,Airline A,600,Airport 2,Airport 2,18,5,1,Type D,0.012904,33.0,1.030171,0.152784,1
1073609,Airline A,658,Airport 4,Airport 4,3,7,4,Type C,0.661311,18.0,0.785203,0.179974,1
3226138,Airline C,375,Airport 2,Airport 2,3,5,12,Type B,0.847238,52.0,1.351795,0.224723,1
1173876,Airline A,544,Airport 1,Airport 2,23,4,2,Type A,0.885274,66.66667,1.115568,0.672409,1
6951815,Airline E,432,Airport 2,Airport 2,6,4,3,Type E,0.3104,1.0,4.380114,0.314325,0
3322293,Airline B,397,Airport 3,Airport 2,6,3,12,Type B,0.471128,40.0,0.447678,0.989181,1
6860088,Airline C,411,Airport 2,Airport 2,22,3,7,Type D,0.234161,1.0,4.57621,0.195113,1
6463402,Airline A,521,Airport 3,Airport 5,15,2,7,Type B,0.98915,11.33333,4.627474,0.80561,1
5212072,Airline C,629,Airport 4,Airport 5,15,3,12,Type E,0.260506,18.0,3.836182,0.095836,0
716263,Airline C,493,Airport 5,Airport 2,4,6,3,Type D,0.416262,35.0,4.501418,0.353447,0
238166,Airline C,542,Airport 3,Airport 5,14,2,2,Type B,0.681129,13.0,3.849933,0.243763,0
9385957,Airline C,444,Airport 3,Airport 4,22,7,1,Type D,0.876018,34.0,2.641505,0.976836,1
3390567,Airline B,487,Airport 4,Airport 5,3,5,9,Type C,0.051476,12.0,3.003751,0.025731,0
4667844,Airline D,413,Airport 3,Airport 2,23,3,10,Type C,0.30102,8.0,3.141122,0.72167,1
9321778,Airline E,318,Airport 1,Airport 3,12,6,3,Type C,0.568986,7.0,0.634466,0.247722,1
3179676,Airline C,448,Airport 4,Airport 4,18,3,9,Type B,0.618313,34.0,0.965271,0.811249,1
5807247,Airline A,612,Airport 1,Airport 2,6,3,4,Type A,0.170027,1.777778,1.508422,0.350127,0
1215784,Airline C,250,Airport 4,Airport 2,11,2,10,Type D,0.664079,13.0,0.576142,0.187284,1
2861205,Airline D,610,Airport 3,Airport 2,8,7,6,Type A,0.528064,6.0,4.824896,0.69304,0
3580042,Airline A,532,Airport 1,Airport 3,16,7,7,Type C,0.827627,7.0,2.535636,0.257577,1
4284682,Airline A,486,Airport 1,Airport 2,1,2,10,Type A,0.322189,0.888889,0.950215,0.54624,1
604868,Airline B,447,Airport 4,Airport 2,15,1,6,Type A,0.195027,6.0,0.7877,0.131533,1
8426943,Airline A,547,Airport 1,Airport 2,6,2,1,Type A,0.893337,15.11111,1.041335,0.815173,1
1962376,Airline A,639,Airport 1,Airport 2,17,2,6,Type A,0.803869,18.66667,0.756065,0.457691,1
8042851,Airline C,525,Airport 1,Airport 2,6,4,11,Type D,0.791673,9.0,0.439636,0.14058,1
5974294,Airline C,478,Airport 3,Airport 3,0,3,6,Type C,0.781934,20.66667,4.835026,0.741595,1
4623900,Airline B,769,Airport 2,Airport 3,2,2,5,Type E,0.104001,12.0,1.52489,0.103362,0
4846242,Airline C,508,Airport 4,Airport 2,20,3,3,Type B,0.278583,8.666667,3.652351,0.57482,0
3747489,Airline A,336,Airport 4,Airport 5,10,3,10,Type B,0.260085,45.0,0.456613,0.607485,1
1388554,Airline D,532,Airport 3,Airport 3,21,4,3,Type E,0.934587,16.0,4.565845,0.930351,1
5083722,Airline D,441,Airport 2,Airport 2,14,3,11,Type E,0.487467,91.0,2.953757,0.15098,1
9535977,Airline A,464,Airport 1,Airport 2,2,6,10,Type A,0.211057,11.55556,1.64218,0.735015,0
3312329,Airline A,627,Airport 5,Airport 3,23,2,7,Type A,0.289578,52.0,4.108922,0.380769,1
